4632432E04Rik	11431
AI427468	11431
Acp-1	11431
LMW-PTP	11431
MGC103115	11431
MGC132904	11431
Acp2	11432
Acp-2	11432
LAP	11432
Acp5	11433
TRACP	11433
TRAP	11433
Acr	11434
AI323726	11434
MGC124043	11434
Chrna1	11435
AI385656	11435
AI608266	11435
Achr-1	11435
Acra	11435
Chrna4	11438
Acra-4	11438
Acra4	11438
EBN1	11438
ENFL1	11438
Chrna6	11440
Acra6	11440
Nica6	11440
Chrna7	11441
Acra7	11441
alpha7	11441
Chrnb1	11443
Achr-2	11443
Acrb	11443
Chrnb2	11444
Acrb-2	11444
Acrb2	11444
C030030P04Rik	11444
[b]2-nAchR	11444
Chrnd	11447
Achr-4	11447
Acrd	11447
L10076	11447
Chrne	11448
Acre	11448
Chrng	11449
Achr-3	11449
Acrg	11449
Adipoq	11450
30kDa	11450
APN	11450
Acdc	11450
Acrp30	11450
GBP28	11450
adipo	11450
apM1	11450
Acrv1	11451
Msa63	11451
SP-10	11451
act	11452
Acta1	11459
AA959943	11459
Acta-2	11459
Acts	11459
Actsk-1	11459
Actb	11461
Actx	11461
E430023M04Rik	11461
beta-actin	11461
Actc1	11464
Actc-1	11464
Actg1	11465
AL023024	11465
Actg	11465
Actl	11465
E51	11465
MGC117491	11465
MGC28612	11465
Actg2	11468
ACTA3	11468
Act-4	11468
Act4	11468
SMGA	11468
Actl7a	11470
Tact2	11470
Actl7b	11471
MGC151192	11471
MGC151194	11471
Tact1	11471
Actn2	11472
1110008F24Rik	11472
MGC107582	11472
Actn3	11474
MGC132876	11474
Acta2	11475
0610041G09Rik	11475
Actvs	11475
SMalphaA	11475
a-SMA	11475
Acvr1	11477
ALK2	11477
ActR-I	11477
ActRIA	11477
Acvr	11477
Acvrlk2	11477
Alk-2	11477
Alk8	11477
D330013D15Rik	11477
SKR1	11477
Tsk7L	11477
Acvr1b	11479
6820432J04	11479
ActR-IB	11479
ActRIB	11479
Acvrlk4	11479
Alk4	11479
SKR2	11479
Acvr2a	11480
ActrIIa	11480
Acvr2	11480
TactrII	11480
Acvr2b	11481
ActRIIB	11481
MGC118477	11481
Acvrl1	11482
AI115505	11482
AI427544	11482
Acvrlk1	11482
Alk1	11482
Aspa	11484
Acy-2	11484
Acy2	11484
nur7	11484
Ada	11486
Adam10	11487
1700031C13Rik	11487
MADM	11487
kuz	11487
kuzbanian	11487
Adam11	11488
AW060611	11488
Mdc	11488
Adam12	11489
KIAA4001	11489
Mltna	11489
mKIAA4001	11489
Adam15	11490
MDC15	11490
metargidin	11490
Adam17	11491
CD156b	11491
Tace	11491
Adam19	11492
AL024287	11492
M[b]	11492
Mltnb	11492
Adam2	11495
AI323749	11495
Ftnb	11495
Ph30-beta	11495
Adam22	11496
2900022I03Rik	11496
AI854032	11496
MDC2	11496
Adam3	11497
Cyrn1	11497
MGC150317	11497
Taz83	11497
tMDC	11497
Adam4	11498
AV274654	11498
tMDCV	11498
Adam5	11499
tMDCII	11499
Adam7	11500
9230104J12Rik	11500
EAP1	11500
EAPI	11500
Adam8	11501
CD156	11501
CD156a	11501
E430039A18Rik	11501
MS2	11501
Adam9	11502
AU020942	11502
MDC9	11502
Mltng	11502
mKIAA0021	11502
Adamts1	11504
ADAM-TS1	11504
ADAMTS	11504
ADAMTS-1	11504
C3-C5	11504
METH-1	11504
METH1	11504
Adcy6	11512
mKIAA0422	11512
Adcy7	11513
AA407758	11513
MGC141539	11513
Adcy8	11514
AC8	11514
AW060868	11514
Adcy9	11515
ACtp10	11515
AW125421	11515
D16Wsu65e	11515
mKIAA0520	11515
Adcyap1	11516
PACAP	11516
Adcyap1r1	11517
2900024I10Rik	11517
AI846590	11517
PAC1	11517
PAC1R	11517
PACAP1-R	11517
Add1	11518
AI256389	11518
Add2	11519
2900072M03Rik	11519
Plin2	11520
AA407157	11520
ADPH	11520
Adfp	11520
Adrp	11520
Adh1	11522
ADH-AA	11522
AI194826	11522
Adh-1	11522
Adh-1-t	11522
Adh-1e	11522
Adh-1t	11522
Adh-3e	11522
Adh1-e	11522
Adh1-t	11522
Adh1tl	11522
Adh3-e	11522
Adh7	11529
AI325182	11529
Adh-3	11529
Adh-3e	11529
Adh-3t	11529
Adh3	11529
Adh3-e	11529
Adh3-t	11529
Adh4	11529
Adt-1	11529
Adh5	11532
Adh-5	11532
Adh3	11532
GSNOR	11532
Adh5-ps1	11533
(w)Adh-2	11533
Adh1l	11533
Adk	11534
2310026J05Rik	11534
5033405D03Rik	11534
AI255373	11534
AI987814	11534
Ak	11534
MGC6593	11534
Adm	11535
AM	11535
Gpr182	11536
AM-R	11536
Admr	11536
G10-D	11536
Gpcr17	11536
Gpcr22	11536
MB10	11536
NOW	11536
Cfd	11537
Adn	11537
DF	11537
Adnp	11538
AA589558	11538
mKIAA0784	11538
Adora1	11539
A1-AR	11539
A1AR	11539
A1R	11539
AA1R	11539
AI848715	11539
BB176431	11539
Ri	11539
Adora2a	11540
A2AAR	11540
A2aR	11540
AA2AR	11540
MGC118414	11540
Adora2b	11541
A2BAR	11541
A2BR	11541
A2b	11541
AA2BR	11541
AI480866	11541
AI605384	11541
MGC144574	11541
MGC144575	11541
Adora3	11542
1700001D09Rik	11542
4930578J19Rik	11542
A3AR	11542
A3R	11542
AA3R	11542
ARA3	11542
Gpcr2	11542
MGC118217	11542
Adprh	11544
Arh1	11544
Parp1	11545
5830444G22Rik	11545
AI893648	11545
Adprp	11545
Adprt1	11545
C80510	11545
PARP	11545
PPOL	11545
parp-1	11545
sPARP-1	11545
Parp2	11546
Adprt2	11546
Adprtl2	11546
Aspartl2	11546
C78626	11546
PARP-2	11546
Adra1b	11548
[a]1b	11548
Adra1a	11549
Adra1c	11549
MGC130524	11549
[a]1a	11549
Adra1d	11550
Adra-1	11550
Adra1	11550
Adra1a	11550
Gpcr8	11550
Spr8	11550
[a]1d	11550
alpha1D-AR	11550
Adra2a	11551
AW122659	11551
Adra-2	11551
Adra-2a	11551
alpha(2A)AR	11551
alpha2-C10	11551
alpha2A	11551
alpha2A-AR	11551
Adra2b	11552
Adra-2b	11552
[a]2B	11552
alpha2-C2	11552
alpha2B	11552
Adra2c	11553
Adra-2c	11553
[a]2C	11553
alpha2-C4	11553
alpha2C	11553
Adrb1	11554
Adrb-1	11554
beta-AR	11554
Adrb2	11555
Adrb-2	11555
Badm	11555
Gpcr7	11555
Adrb3	11556
Adrb-3	11556
Adsl	11564
Adssl1	11565
AI528595	11565
Adss	11565
Adss1	11565
Adss	11566
AI314886	11566
AS	11566
Adss2	11566
Avil	11567
Advil	11567
DOC6	11567
Aebp1	11568
ACLP	11568
Aebp2	11569
AU023766	11569
B230313N05Rik	11569
Crisp1	11571
AW324342	11571
Aeg1	11571
CRISP-1	11571
Crisp3	11572
Aeg2	11572
CRISP-3	11572
CRS3	11572
SGP28	11572
Afp	11576
ag	11592
Aga	11593
AW060726	11593
Acan	11595
Agc	11595
Agc1	11595
Cspg1	11595
cmd	11595
Ager	11596
RAGE	11596
Angpt1	11600
1110046O21Rik	11600
Ang-1	11600
Ang1	11600
Angpt2	11601
Agpt2	11601
Ang-2	11601
Ang2	11601
Angpt4	11602
Agpt4	11602
Ang3	11602
MGC156453	11602
Agrn	11603
Agrin	11603
Agrp	11604
Agrt	11604
Art	11604
Gla	11605
Ags	11605
Agt	11606
AI265500	11606
AngII	11606
Aogen	11606
Serpina8	11606
Agtr1a	11607
1810074K20Rik	11607
AG2S	11607
AI551199	11607
AT1	11607
AT1a	11607
AT2R1	11607
AT2R1A	11607
Agtr-1a	11607
Agtr1	11607
Angtr-1a	11607
MGC37610	11607
Agtr1b	11608
AT1B	11608
AT2R1B	11608
Agtr-1b	11608
Angtr-1b	11608
MGC129325	11608
Agtr2	11609
AI316812	11609
AW107640	11609
Agtrap	11610
3300002E14Rik	11610
AT1R	11610
Atrap	11610
D4Wsu124e	11610
Agxt	11611
Agt1	11611
Agxt1	11611
aha	11613
Nr0b1	11614
AHX	11614
Ahc	11614
Ahch	11614
DAX-1	11614
Dax1	11614
Gm4737	11615
AL024110	11615
EG11615	11615
ENSMUSG00000048087	11615
Ahr	11622
Ah	11622
Ahh	11622
Ahre	11622
In	11622
bHLHe76	11622
Ahrr	11624
KIAA1234	11624
mKIAA1234	11624
Ahsg	11625
fetuin-A	11625
Aicda	11628
Aid	11628
Arp2	11628
Aif1	11629
AI607846	11629
AIF-1	11629
D17H6S50E	11629
G1	11629
Iba1	11629
Aim1	11630
AI462491	11630
AI463325	11630
Aip	11632
AA408703	11632
AW476050	11632
Ara9	11632
D19Bwg1412e	11632
Fkbp16	11632
Xap2	11632
Aire	11634
MGC123374	11634
MGC123375	11634
Ak1	11636
Ak-1	11636
B430205N08Rik	11636
Ak2	11637
Ak-2	11637
D4Ertd220e	11637
Ak3l1	11639
Ak-3	11639
Ak-4	11639
Ak3	11639
Ak4	11639
D4Ertd274e	11639
Akap1	11640
AKAP121	11640
AKAP84	11640
Akap	11640
C76494	11640
C81186	11640
DAKAP1	11640
S-AKAP84	11640
Akap2	11641
AA959716	11641
AI649048	11641
AKAP-KL	11641
B230340M18Rik	11641
Akap3	11642
Prka3	11642
Akap4	11643
Fsc1	11643
p82	11643
Alpl	11647
AP-TNAP	11647
Akp-2	11647
Akp2	11647
TNAP	11647
TNSALP	11647
Akp3	11648
Akp-3	11648
IAP	11648
dIAP	11648
Alppl2	11650
Akp5	11650
C77216	11650
D1Ertd816e	11650
EAP	11650
Akt1	11651
Akt	11651
PKB	11651
PKB/Akt	11651
PKBalpha	11651
Akt2	11652
2410016A19Rik	11652
AW554154	11652
MGC14031	11652
PKB	11652
PKBbeta	11652
Alas1	11655
ALAS	11655
ALAS-N	11655
Alas-1	11655
Alas-h	11655
Alas2	11656
ALAS	11656
ALAS-E	11656
ALASE	11656
Alas-2	11656
Alb	11657
Alb-1	11657
Alb1	11657
Alcam	11658
AI853494	11658
BEN	11658
CD166	11658
DM-GRASP	11658
MGC27910	11658
MuSC	11658
SC1	11658
Abcd1	11666
ALDP	11666
Ald	11666
Aldgh	11666
Aldh1a1	11668
Ahd-2	11668
Ahd2	11668
Aldh1	11668
Aldh1a2	11668
E1	11668
Raldh1	11668
Aldh2	11669
Ahd-5	11669
Ahd5	11669
Aldh3a1	11670
Ahd-4	11670
Ahd4	11670
Aldh	11670
Aldh3	11670
Aldh3a2	11671
AI194803	11671
Ahd-3	11671
Ahd-3r	11671
Ahd3	11671
Ahd3-r	11671
Aldh4	11671
Aldh4-r	11671
FALDH	11671
Aldoa	11674
Aldo-1	11674
Aldo1	11674
MGC107164	11674
Aldoc	11676
AI847350	11676
AU040929	11676
Aldo3	11676
Scrg2	11676
Akr1b3	11677
ALR2	11677
AR	11677
Ahr-1	11677
Ahr1	11677
Akr1b1	11677
Aldor1	11677
Aldr1	11677
Alk	11682
CD246	11682
Tcrz	11682
Alox12	11684
9930022G08Rik	11684
Alox12p	11684
P-12LO	11684
Alox12e	11685
8-LOX	11685
AW259591	11685
Alox12-ps1	11685
Alox12-ps2	11685
Aloxe	11685
e-LOX1	11685
Alox12b	11686
Aloxe2	11686
MGC130560	11686
e-LOX2	11686
Alox15	11687
12-LO	11687
Alox12l	11687
L-12LO	11687
Alox8	11688
8-LOX	11688
8S-LOX	11688
Alox15b	11688
Alox5	11689
5-LO	11689
5-LOX	11689
5LO	11689
5LX	11689
AI850497	11689
F730011J02	11689
Alox5ap	11690
Flap	11690
alp	11691
Gfer	11692
Alr	11692
ERV1	11692
Alx3	11694
Alx4	11695
lst	11695
am	11697
Ambn	11698
MGC107285	11698
Ambp	11699
AI194774	11699
ASPI	11699
HI-30	11699
Intin4	11699
Itil	11699
UTI	11699
amd	11700
Amd-ps1	11701
Amd3	11701
Amd1	11702
AdoMetDC	11702
Amd-1	11702
MGC102468	11702
MGC91044	11702
SAMDC	11702
Amelx	11704
ALGN	11704
AMGL	11704
AMGX	11704
Amel	11704
Amg	11704
Amh	11705
MIS	11705
Ampd3	11717
Mat1a	11720
AI046368	11720
AdoMet	11720
Ams	11720
MAT	11720
MATA1	11720
SAMS	11720
SAMS1	11720
Amy1	11722
Amy-1	11722
Amy1a	11722
C030014B17Rik	11722
Amy2a5	11723
1810008N23Rik	11723
Amy-2	11723
Amy2	11723
mAmy2-2	11723
Ang	11727
AI385586	11727
Ang1	11727
Rnase5	11727
Rnase5a	11727
Ang-ps1	11728
Ang-ps2	11729
Ang3	11730
Angl	11730
Rnase5c	11730
Ang2	11731
Angrp	11731
Rnase5b	11731
Ank	11732
D15Ertd221e	11732
ank	11732
mKIAA1581	11732
Ank1	11733
Ank-1	11733
nb	11733
Ank3	11735
2900054D09Rik	11735
AI314020	11735
Ank-3	11735
AnkG	11735
Ankyrin-3	11735
MGC14049	11735
Ankfy1	11736
Ankhzn	11736
ZFYVE14	11736
mKIAA1255	11736
Anp32a	11737
Anp32	11737
I1PP2A	11737
LANP	11737
PHAP1	11737
W91701	11737
pp32	11737
Slc25a4	11739
AU019225	11739
Ant1	11739
Slc25a5	11740
Ant2	11740
MGC101927	11740
anx	11743
Anxa11	11744
A830099O17Rik	11744
Anx11	11744
Anxa3	11745
Anx3	11745
Anxa4	11746
AI265406	11746
AIV	11746
AW106930	11746
Anx4	11746
Xanx-4	11746
Anxa5	11747
Anx5	11747
R74653	11747
Anxa6	11749
AW107198	11749
Anx6	11749
AnxVI	11749
Cabm	11749
Camb	11749
Anxa7	11750
AI265384	11750
AI316497	11750
Anx7	11750
synexin	11750
Anxa8	11752
AI466995	11752
Anx8	11752
MGC40628	11752
ao	11753
Aoc3	11754
SSAO	11754
VAP1	11754
Prdx3	11757
AW822249	11757
Aop1	11757
D0Tohi1	11757
Ef2l	11757
Mer5	11757
Prx3	11757
SP22	11757
TDXM	11757
Prdx6	11758
1-cysPrx	11758
9430088D19Rik	11758
AA690119	11758
Aop2	11758
Aop2-rs3	11758
Brp-12	11758
CP-3	11758
GPx	11758
KIAA0106	11758
Ltw-4	11758
Ltw4	11758
Lvtw-4	11758
ORF06	11758
Prdx5	11758
Prdx6-rs3	11758
aiPLA2	11758
mKIAA0106	11758
Aox1	11761
AI196512	11761
AI255253	11761
Ao	11761
Aox-1	11761
Aox-2	11761
Aox2	11761
MGC13774	11761
Moro	11761
Ro	11761
ap	11763
Ap1b1	11764
Adtb1	11764
Ap1g1	11765
AA409002	11765
AU041323	11765
AW551707	11765
Adtg	11765
D8Ertd374e	11765
Ap1g2	11766
Adtg2	11766
G2ad	11766
MGC118107	11766
Ap1m1	11767
AA408894	11767
AP47	11767
Adtm1A	11767
Cltnm	11767
[m]1A	11767
mu1A	11767
Ap1m2	11768
D9Ertd818e	11768
[m]1B	11768
mu1B	11768
Ap1s1	11769
AP19	11769
Fabp4	11770
422/aP2	11770
ALBP/Ap2	11770
Ap2	11770
Lbpl	11770
Ap2a1	11771
Adtaa	11771
Ap2a2	11772
2410074K14Rik	11772
AF006990	11772
AW146353	11772
Adtab	11772
C78001	11772
L25	11772
Ap2m1	11773
MGC102136	11773
Ap3b1	11774
AP-3	11774
AU015684	11774
C78395	11774
Hps2	11774
beta3A	11774
pe	11774
pearl	11774
rim2	11774
Ap3b2	11775
AI549966	11775
AU042881	11775
MGC36656	11775
Naptb	11775
[b]-NAP	11775
beta-NAP	11775
beta3B	11775
Ap3d1	11776
AA407035	11776
Ap3d	11776
Bolvr	11776
MGC140989	11776
mBLVR1	11776
mh	11776
mocha	11776
Ap3s1	11777
MGC117528	11777
[s]3A	11777
Ap3s2	11778
[s]3B	11778
Ap4m1	11781
4930443L05Rik	11781
Ap4m4	11781
Ap4s1	11782
AI314282	11782
Apaf1	11783
6230400I06Rik	11783
Apaf-1	11783
Apaf1l	11783
KIAA0413	11783
fog	11783
mKIAA0413	11783
Apba2	11784
X11-like	11784
X11L	11784
XllL	11784
mXllL	11784
Apbb1	11785
Fe65	11785
Rir	11785
Apbb2	11787
2310007D03Rik	11787
FE65L1	11787
Rirl1	11787
TR2L	11787
Zfra	11787
Apc	11789
AI047805	11789
AU020952	11789
AW124434	11789
Min	11789
Speg	11790
AW125581	11790
Apeg1	11790
BPEG	11790
D1Bwg1450e	11790
SPEGalpha	11790
SPEGbeta	11790
mKIAA1297	11790
Apex1	11792
APE	11792
Apex	11792
HAP1	11792
Ref-1	11792
Atg5	11793
2010107M05Rik	11793
3110067M24Rik	11793
AW319544	11793
Apg5l	11793
Atg5l	11793
C88337	11793
Paddy	11793
Birc3	11796
AW107670	11796
Api1	11796
Api2	11796
Birc2	11796
HIAP2	11796
IAP1	11796
IAP2	11796
MIAP1	11796
MIAP2	11796
MIHB	11796
MIHC	11796
RNF49	11796
cIAP-1	11796
cIAP-2	11796
cIAP1	11796
cIAP2	11796
Birc2	11797
AW146227	11797
Api1	11797
Api2	11797
Birc3	11797
HIAP1	11797
HIAP2	11797
IAP1	11797
IAP2	11797
MIAP1	11797
MIAP2	11797
MIHB	11797
MIHC	11797
RNF48	11797
cIAP1	11797
cIAP2	11797
mcIAP1	11797
Xiap	11798
1110015C02Rik	11798
Aipa	11798
Api3	11798
Birc4	11798
IAP3	11798
ILP-1	11798
MIHA	11798
mXIAP	11798
Birc5	11799
AAC-11	11799
Api4	11799
TIAP	11799
survivin40	11799
Api5	11800
AAC-11	11800
AI196452	11800
Cd5l	11801
1/6	11801
AAC-11	11801
AI047839	11801
Api6	11801
CT2	11801
Pdp	11801
Sp-alpha	11801
Aplp1	11803
Aplp2	11804
AI790698	11804
Apoa1	11806
Alp-1	11806
Apoa-1	11806
Brp-14	11806
Ltw-1	11806
Lvtw-1	11806
MGC102525	11806
Sep-1	11806
Sep-2	11806
Sep2	11806
Apoa2	11807
Alp-2	11807
ApoA-II	11807
ApoAII	11807
Apoa-2	11807
Hdl-1	11807
Apoa4	11808
Apoa-4	11808
Apobec1	11810
Cdar1	11810
Apobec2	11811
Arp1	11811
Apoc1	11812
Apoc2	11813
MGC117889	11813
Apoc3	11814
Apoc	11814
Apod	11815
Apoe	11816
AI255918	11816
Apoh	11818
B2GPI	11818
beta-2-GPI	11818
beta2-GPI	11818
Nr2f2	11819
2700033K02Rik	11819
9430015G03Rik	11819
ARP-1	11819
Aporp1	11819
COUP-TF2	11819
COUP-TFII	11819
COUPTFB	11819
EAR3	11819
SVP40	11819
Tcfcoup2	11819
App	11820
AL024401	11820
Abeta	11820
Adap	11820
Cvap	11820
E030013M08Rik	11820
appican	11820
betaAPP	11820
Aprt	11821
C85684	11821
MGC11749	11821
Aprt-ps	11822
Aqp1	11826
Aqp2	11827
AQP-CD	11827
WCH-CD	11827
cph	11827
jpk	11827
Aqp3	11828
AQP-2	11828
Aqp4	11829
WCH4	11829
Aqp5	11830
Aqp6	11831
AI790337	11831
Aqp7	11832
AQP7L	11832
AQPap	11832
Aqp8	11833
AI255744	11833
Aqr	11834
AW495846	11834
mKIAA0560	11834
Ar	11835
AW320017	11835
Tfm	11835
Araf	11836
1200013E08Rik	11836
A-Raf	11836
AW495444	11836
Araf1	11836
Rplp0	11837
36B4	11837
Arbp	11837
MGC107165	11837
MGC107166	11837
Arc	11838
Arc3.1	11838
C86064	11838
arg3.1	11838
Areg	11839
AR	11839
Sdgf	11839
Arf1	11840
Arf2	11841
Arf3	11842
5430400P17Rik	11842
AI854770	11842
Arf4	11843
AA407803	11843
Arf5	11844
Arf6	11845
AI788669	11845
AW496366	11845
MGC102530	11845
Arg1	11846
AI	11846
AI256583	11846
Arg-1	11846
PGIF	11846
Arg2	11847
AII	11847
AU022422	11847
Rhoa	11848
Arha	11848
Arha1	11848
Arha2	11848
Rhoay-ps1	11849
Arhay-ps1	11849
RhoAy1	11849
Rhoay-ps2	11850
Arhay-ps2	11850
RhoAy2	11850
Rhoay-ps3	11851
Arhay-ps3	11851
RhoAy3	11851
Rhob	11852
AA017882	11852
Arh6	11852
Arhb	11852
MGC117867	11852
Rhoc	11853
AI324259	11853
Arh9	11853
Arhc	11853
Rhod	11854
AI326383	11854
Arhd	11854
Rho	11854
RhoHP1	11854
RhoM	11854
Arhgap5	11855
p190-B	11855
Arhgap6	11856
AI504284	11856
C130038E13	11856
RhoGAPX-1	11856
Arhgdib	11857
D4	11857
Gdid4	11857
Ly-GDI	11857
Rnd2	11858
Arhn	11858
Rohn	11858
Phox2a	11859
Arix	11859
Phox2	11859
Pmx2	11859
Pmx2a	11859
Arl4a	11861
AI467555	11861
Arl4	11861
Arnt	11863
D3Ertd557e	11863
Drnt	11863
ESTM42	11863
Hif1b	11863
KIAA4051	11863
W08714	11863
bHLHe2	11863
mKIAA4051	11863
Arnt2	11864
Hif-2b	11864
bHLHe1	11864
mKIAA0307	11864
Arntl	11865
Arnt3	11865
BMAL1b	11865
Bmal1	11865
MOP3	11865
bHLHe5	11865
bmal1b'	11865
Arpc1b	11867
41kDa	11867
AA408064	11867
AA408534	11867
AA571392	11867
AF007010	11867
AW208418	11867
L72	11867
MGC102425	11867
SOP2Hs	11867
p41-ARC	11867
Art1	11870
ADPRT	11870
Yac-1	11870
Art2a	11871
Ly92a	11871
Rt-6	11871
Rt6	11871
Rt6-1	11871
Art2b	11872
ART2.2	11872
Art	11872
Ly92b	11872
Rt-6	11872
Rt6	11872
Rt6-2	11872
Art5	11875
MGC151200	11875
MGC151226	11875
Yac-2	11875
Artn	11876
neublastin	11876
Arvcf	11877
Arx	11878
Arsb	11881
1110007C02Rik	11881
AI480648	11881
As-1	11881
As-1r	11881
As-1s	11881
As-1t	11881
As1	11881
As1-r	11881
As1-s	11881
As1-t	11881
Asr-1	11881
Ast-1	11881
Arsa	11883
AS-A	11883
ASA	11883
AW212749	11883
As-2	11883
As2	11883
C230037L18Rik	11883
TISP73	11883
asa	11885
Asah1	11886
2310081N20Rik	11886
AC	11886
AL022942	11886
AU044555	11886
Asah	11886
Asgr1	11889
ASGPR1	11889
Asgr	11889
Asgr-1	11889
Asgr2	11890
ASGPR2	11890
Asgr	11890
Asgr-2	11890
Rab27a	11891
2210402C08Rik	11891
2410003M20Rik	11891
4933437C11Rik	11891
ash	11891
asp1	11893
Ias	11893
asp-1	11893
asp2	11894
asp	11894
asp-2	11894
asp3	11895
asp-3	11895
Ass1	11898
AA408052	11898
ASS	11898
Ass-1	11898
MGC103151	11898
Astn1	11899
Astn	11899
GC14	11899
mKIAA0289	11899
at	11904
Serpinc1	11905
AI114908	11905
ATIII	11905
At-3	11905
At3	11905
Zfhx3	11906
A230102L03Rik	11906
Atbf1	11906
KIAA4228	11906
WBP9	11906
mKIAA4228	11906
Ate1	11907
AI225793	11907
AW547406	11907
Atf1	11908
Atf2	11909
Atf-2	11909
CRE-BP	11909
Creb2	11909
D130078H02Rik	11909
D18875	11909
MGC105211	11909
MGC105222	11909
Tg(Gzma-Klra1)7Wum	11909
mXBP	11909
Atf3	11910
LRG-21	11910
Atf4	11911
Atf-4	11911
C/ATF	11911
CREB2	11911
MGC96460	11911
TAXREB67	11911
Atm	11920
AI256621	11920
C030026E19Rik	11920
Atoh1	11921
Hath1	11921
MATH-1	11921
Math1	11921
bHLHa14	11921
Neurod6	11922
Atoh2	11922
MGC90713	11922
Math-2	11922
Math2	11922
Nex	11922
Nex1m	11922
bHLHa2	11922
Neurod4	11923
AI846749	11923
ATH-3	11923
Atoh3	11923
MATH-3	11923
Math3	11923
bHLHa4	11923
Neurog2	11924
Atoh4	11924
Math4A	11924
bHLHa8	11924
ngn-2	11924
ngn2	11924
Neurog3	11925
Atoh5	11925
MGC129292	11925
MGC129293	11925
Math4B	11925
bHLHa7	11925
ngn3	11925
Atox1	11927
AI256639	11927
Atx1	11927
Atp1a1	11928
Atpa-1	11928
BC010319	11928
MGC38419	11928
Atp1b1	11931
Atpb	11931
Atpb-1	11931
Atp1b2	11932
Amog	11932
Atpb-2	11932
Atp1b3	11933
AA409958	11933
AI664000	11933
AW212096	11933
Fxyd2	11936
Atp1g1	11936
Atp2a1	11937
SERCA1	11937
Atp2a2	11938
9530097L16Rik	11938
D5Wsu150e	11938
KIAA4195	11938
SERCA2	11938
mKIAA4195	11938
Atp2b2	11941
D6Abb2e	11941
PMCA2	11941
dfw	11941
jog	11941
wms	11941
wri	11941
Atp4a	11944
Atp4b	11945
AV080843	11945
Atp5a1	11946
AI035633	11946
AL022851	11946
AL023067	11946
Atpm	11946
D18Ertd206e	11946
Mom2	11946
Atp5b	11947
Atp5c1	11949
1700094F02Rik	11949
Atp5f1	11950
C76477	11950
Atp5g1	11951
Atp5j	11957
Atp5k	11958
2610008D24Rik	11958
Lfm1	11958
MGC107302	11958
Atp5k-ps1	11959
Atp6v1a	11964
AI647066	11964
Atp6a1	11964
Atp6a2	11964
Atp6v1a1	11964
VA68	11964
VPP2	11964
Atp6v1b2	11966
AI194269	11966
AI790362	11966
Atp6b2	11966
HO57	11966
R74844	11966
Atp6v0d1	11972
AI267038	11972
Ac39	11972
Atp6d	11972
P39	11972
VATX	11972
Vma6	11972
Atp6v1e1	11973
2410029D23Rik	11973
Atp6e	11973
Atp6e2	11973
Atp6v1e	11973
D6Ertd385e	11973
E2	11973
P31	11973
Vma4	11973
Atp6v0e	11974
Atp6k	11974
M9.2	11974
Atp6v0a1	11975
AA959968	11975
ATP6a1	11975
Atp6n1	11975
Atp6n1a	11975
Atpv0a1	11975
Vpp-1	11975
Vpp1	11975
Atp7a	11977
Blo	11977
DXHXS1608e	11977
I14	11977
MNK	11977
Mo	11977
blotchy	11977
br	11977
brindled	11977
mottled	11977
Atp7b	11979
Atp7a	11979
WND	11979
tx	11979
Atp8a1	11980
AI481521	11980
AI853962	11980
APLT	11980
AW743152	11980
AW822227	11980
Atp3a2	11980
